date,ticker,open,high,low,close,volume_shares,turnover_value,free_float_shares,sector,industry,board,ret_1,ret_5,ret_20,ma_10,ma_20,ma_50,dist_ma_20_pct,dist_ma_50_pct,range_pct,true_range_pct,atr_14_pct,vol_20_mean,vol_20_std,volume_z20,high_20,low_20,close_loc_20,compression_score,trend_eff_20,breakout_tension,up_vol_10,down_vol_10,pullback_quality,phase,phase_confidence,institutional_support,acc_inventory_strength,institutional_participation_score,retail_participation_score,institutional_resistance,distribution_overhang,broker_alignment_score,foreign_net_20d,foreign_alignment_score,regime,macro_alignment_score,macro_headwind_score,broker_profile_confidence_mean,future_max_return,future_min_return,label_ready_long,support_distance_pct,resistance_headroom_pct,resistance_headroom_score,dry_score,wet_score,false_breakout_risk,phase_deterioration_score,tape_conviction_score,tape_weakness_score,transfer_suspicion,spoof_risk_score,book_support_score,book_pressure_down_score,offer_consumption_score,bid_consumption_score,microstructure_strength_score,microstructure_weakness_score,gulungan_up_score,gulungan_down_score,effort_result_up,effort_result_down,post_up_followthrough_score,post_down_followthrough_score,absorption_after_up_score,absorption_after_down_score,bullish_burst_score_intraday,bearish_burst_score_intraday,bull_trap_score_intraday,bear_trap_score_intraday,dominant_burst_direction,dominant_event_label,acc_inventory_strength_scaled,distribution_overhang_scaled,foreign_net_20d_scaled,volume_z20_scaled,accumulation_quality_score,breakout_integrity_score,distribution_risk_score,climax_up_risk,climax_vs_continuation_score,capitulation_down_risk,bullish_burst_score,bull_trap_score,bearish_burst_score,bear_trap_score,burst_signal,trap_signal,down_burst_signal,bear_trap_signal,dominant_burst_label_context,model_prob_raw,calibrated_prob,rule_long_score,rule_rebound_score,confidence,blended_long_prob,verdict,why_now,invalidation,burst_note
2026-01-27,CCC,124.65,127.16,122.29,123.41,2270959,281665293,540000000.0,Consumer,Consumer Services,REG,-0.009550561797752821,-0.03773879142300196,-0.08469925090855157,128.228,131.45049999999998,136.2054,-6.116751172494572,-9.394194356464581,3.9461956081354757,3.9461956081354757,2.967662730720881,1760024.1,387056.84841565974,1.3200513105281797,139.56,122.29,0.06485234510336643,1.5367805653075663,0.7312961011205841,6.485234510336643,7957773.0,2830810.0,0.644271079358509,MARKDOWN,37.302301513279026,138.36412450361414,37.28033419630083,21.028920592627,73.98653706875157,137.27751562252067,34551.484661404575,0.0,-7331.0,30,CHOP,50,50,74.41235696190527,0.004375658374524027,-0.05769386597520454,0.0,-10.807804810143207,11.236946456948926,92.70039053890598,11.728563651842366,88.27143634815764,37.79606139176185,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999712,0.0,99.99999994903325,11.679509699456558,36.98405977996765,68.45524336360559,50.33247174683152,39.59525154770601,63.18176412494476,13.975045576154638,43.783152977679194,25.777347923866078,33.404604595086596,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.018205915575495196,0.0,5.433937249262695,27.659543463228573,48.88741935407474,0.040754529369470216,TRIM_SELL,"sinyal campuran, edge belum kuat",close di bawah 138.36 atau gagal tembus 137.28,tidak ada burst dominan
2026-01-28,CCC,123.0,123.95,118.77,120.59,2959332,360444529,540000000.0,Consumer,Consumer Services,REG,-0.02285066040029171,-0.05248683900369289,-0.12164032340301545,127.01399999999998,130.6155,135.6738,-7.6755821476011565,-11.117695531488025,4.295546894435696,4.295546894435696,3.043045348201806,1842287.4,455987.23872452934,2.4497277667781967,139.56,118.77,0.0875420875378771,3.28618199318953e-08,0.7539797394715871,8.75420875378771,5785905.0,5582134.0,0.03521851810563792,MARKDOWN,32.265651738244124,138.21557496052893,22.721129183356425,20.979112568232328,74.10448577703121,136.7619261618288,35467.21239148351,0.0,-7682.0,30,CHOP,50,50,72.95778898001234,0.024877684716809068,-0.04303839456007963,0.0,-12.752235025294635,13.410669343916414,99.999999995344,9.679695532975858,90.32030446702414,48.670611238925204,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999719,0.0,99.99999997099414,10.504849474054994,32.23403107014633,70.21094033141583,51.96997195929333,37.48264628519302,63.840233736336785,13.371492781821154,44.23957465920254,25.887070659507902,33.36800815028247,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.018205915575495196,0.0,3.684383885010364,27.42795123645049,47.35129561423835,0.027632879137577733,TRIM_SELL,risiko distribusi tinggi,close di bawah 138.22 atau gagal tembus 136.76,tidak ada burst dominan
2026-01-29,CCC,120.25,122.48,117.71,121.3,1304830,157592834,540000000.0,Consumer,Consumer Services,REG,0.00588771871631133,-0.04397856242118536,-0.10952870356775801,125.877,129.8695,135.12980000000002,-6.598547002952959,-10.234456056325115,3.9323990107172384,3.9323990107172384,3.2428409712318675,1845802.45,451302.5562470287,-1.1986913047837637,138.96,117.71,0.16894117646263812,3.083717103891104e-08,0.7110588234959496,16.894117646263812,4539801.0,7569885.0,-0.667448639268549,MARKDOWN,27.014925377073016,137.8159277309468,46.38031224560609,20.436255986796624,74.8780638767868,136.2820340412865,36368.20420561126,0.0,-7881.0,30,CHOP,50,50,71.51882482154244,0.018878812860676053,-0.051112943116240706,0.0,-11.98404858050245,12.351223447062232,90.96064397981155,8.104477623915875,91.89552237608413,59.54519288759691,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999726,0.0,15.971236835782967,9.381194032636813,21.516982028804577,71.86243806924965,56.82339207217413,33.05261328644925,64.40681597026254,12.714954023052764,44.96501334828831,25.995562209898708,33.34590547822205,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.018205915575495196,0.0,0.900722266305849,27.247966964808953,45.491856155915066,0.006755416997293867,TRIM_SELL,risiko distribusi tinggi,close di bawah 137.82 atau gagal tembus 136.28,tidak ada burst dominan
2026-01-30,CCC,121.18,122.16,119.49,121.01,2103312,254710394,540000000.0,Consumer,Consumer Services,REG,-0.0023907666941467287,-0.028500321130378925,-0.112894949050656,124.825,129.0995,134.6188,-6.266097080159105,-10.1091378024466,2.206429220725561,2.206429220725561,3.149495272798428,1893707.95,422982.9775984488,0.49553779017316235,137.83,117.71,0.16401590456441315,2.878516098468907,0.6906801007208719,16.401590456441316,4512206.0,8398376.0,-0.8612572209690776,MARKDOWN,24.970690187779265,137.52778809423208,47.684607561921894,20.07954952108679,75.31120109378298,135.90158682517568,36898.68114252708,0.0,-8193.0,30,CHOP,50,50,71.8573868454644,0.02132055202049421,-0.05214445087182884,0.0,-12.010509529110092,12.306079518366818,87.32982388672202,8.498687690798842,91.50131230920115,61.47809866165649,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.9999999999973,0.0,98.4815403244977,9.125074214388743,29.027421485570525,72.00766054742255,57.534274356031105,33.49646846228296,64.37672895586468,12.736433558890651,45.00394169389436,26.013093159155787,33.36260728012641,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.018205915575495196,0.0,2.204728242647662,27.289434833641906,45.13601447824112,0.016535461819857468,TRIM_SELL,risiko distribusi tinggi,close di bawah 137.53 atau gagal tembus 135.90,tidak ada burst dominan
2026-02-02,CCC,121.03,123.59,119.58,121.28,1309992,158711509,540000000.0,Consumer,Consumer Services,REG,0.0022312205602841306,-0.02664526484751195,-0.0997624703087886,123.915,128.42749999999998,134.11620000000002,-5.5653968192170495,-9.570954142750853,3.3063984168865477,3.3063984168865477,3.2213280509033058,1864178.25,442636.49851256097,-1.252012095392699,137.14,117.71,0.18373648995451736,0.6633973578345262,0.6495278068914201,18.373648995451735,4770244.0,8048547.0,-0.687240107633907,MARKDOWN,25.929250715921444,137.4274076622007,47.96933844849309,21.16606548776949,73.9616365200929,135.55278759528719,37441.200925389174,0.0,-8149.0,30,CHOP,50,50,73.60370876955749,0.012120712401055389,-0.061510554089709846,0.0,-11.74977243396117,11.768459428831779,89.78032897646561,8.010964290019452,91.98903570998056,60.29149414594078,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999733,0.0,6.4488789417369965,9.190653686751197,20.82252986582145,71.97256715370813,57.37504269747677,32.58015048586047,64.44286878723871,12.651912606599275,45.03503619843114,26.00296983664694,33.344835093224845,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.018205915575495196,0.0,0.6876340824512139,27.237204779607858,45.44649826815287,0.005157255618384104,TRIM_SELL,risiko distribusi tinggi,close di bawah 137.43 atau gagal tembus 135.55,tidak ada burst dominan
2026-02-03,CCC,121.04,122.16,118.89,121.58,1629607,197689210,540000000.0,Consumer,Consumer Services,REG,0.0024736147757256077,-0.014828620046997809,-0.09037857249738146,123.248,127.82350000000001,133.6166,-4.884469600660291,-9.008311841492755,2.6895871031419607,2.6895871031419607,3.096471411861659,1852876.8,445740.69476034096,-0.5008961547027782,137.14,117.71,0.19917653112716568,4.5136212852729045,0.6202399582357725,19.917653112716568,9069996.0,2264867.0,0.7502901875590684,MARKDOWN,40.882803677990374,137.30902133932892,51.24979837176579,21.209294970022032,73.93340802407312,135.26160665942385,37756.58291150834,0.0,-8209.0,30,BULL,70,30,75.07004558046557,0.009623293304819924,-0.100345451554532,0.0,-11.455198781482911,11.253172116650646,85.06549473322544,13.844608553243553,86.15539144675645,38.92908945600946,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999736,0.0,19.60417446393868,12.633278128062564,33.8769831422661,68.12567685300708,53.1734008352778,40.36192141912425,59.79844408761488,14.353317053786116,43.83916307085378,24.08272327653922,33.17207483642367,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.022524663403769164,0.0,7.115976536853051,30.0602333180421,49.84605284910866,0.05336982402639788,TRIM_SELL,"sinyal campuran, edge belum kuat",close di bawah 137.31 atau gagal tembus 135.26,tidak ada burst dominan
2026-02-04,CCC,122.28,122.75,119.37,119.84,1851784,224182059,540000000.0,Consumer,Consumer Services,REG,-0.014311564402039734,-0.006219421179202267,-0.10212032666516813,122.505,127.14199999999998,133.036,-5.743184785515387,-9.919119636790041,2.8204272363150826,2.8204272363150826,3.1245680218401892,1844514.75,444025.13351028773,0.016371257956801135,137.14,117.71,0.10962429232580474,3.6472016791584423,0.7426841573792795,10.962429232580474,7925421.0,3204963.0,0.5956097474190962,MARKDOWN,39.089491975907805,137.21021755202082,45.48105139618929,21.08417215503084,74.1284814430489,134.87152789978725,38322.23416783571,0.0,-8220.0,30,BULL,70,30,74.40245955015773,0.013768357810413745,-0.10705941255006679,0.0,-12.65956563725672,12.542997246150911,99.16752165817756,13.003368180478706,86.9966318195213,40.90733432511841,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.9999999999974,0.0,46.87104645430233,12.194924988631675,32.13784408283427,68.54813911930842,50.26429047269414,41.33662648911134,60.00912259678987,14.231846729435764,43.65349918518697,24.103901652251853,33.15108066870292,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.022524663403769164,0.0,6.552767583177525,29.96705415744691,49.488378559412006,0.04914575687383144,TRIM_SELL,"sinyal campuran, edge belum kuat",close di bawah 137.21 atau gagal tembus 134.87,tidak ada burst dominan
2026-02-05,CCC,118.59,120.37,117.13,119.27,1572033,186963391,540000000.0,Consumer,Consumer Services,REG,-0.004756341789052154,-0.016735366859027212,-0.11362960760998819,121.74399999999999,126.37749999999998,132.463,-5.6240232636347365,-9.959762348731338,2.7165255303093896,2.7165255303093896,3.1442835690817708,1818519.35,443996.17133594316,-0.5551542240968994,137.14,117.13,0.1069465267312871,3.0392302303453818,0.7413793103072324,10.69465267312871,5793112.0,6193937.0,-0.06918992762439236,MARKDOWN,32.193557963101014,137.07954721972283,42.798835625246284,19.415400202486964,76.12710104522003,134.53979316886307,38699.40065531818,0.0,-8400.0,30,BULL,70,30,74.10524458004116,0.01861323048545316,-0.11151169615158885,0.0,-12.992125799172772,12.80271079807418,99.99999999598559,10.721797969552087,89.27820203044791,50.669290937476866,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999743,0.0,0.0,10.680892908615794,22.412510157101305,70.2215193591953,52.35453582012164,38.17908179462621,60.68603417640625,13.527071241628565,44.17434975301671,24.203548518278907,33.10469331611823,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.022524663403769164,0.0,3.798279563457988,29.710961647726478,47.55670191684231,0.028487096725934906,TRIM_SELL,risiko distribusi tinggi,close di bawah 137.08 atau gagal tembus 134.54,tidak ada burst dominan
2026-02-06,CCC,120.11,121.49,118.64,119.76,1236211,148267431,540000000.0,Consumer,Consumer Services,REG,0.0041083256476901475,-0.010329724816130925,-0.10553439390544461,121.26399999999998,125.671,131.9214,-4.70355133642607,-9.218671117801968,2.379759519038071,2.379759519038071,3.132928325120264,1787481.25,462479.3856747477,-1.1919888044214275,137.14,117.13,0.13143428285200282,3.389393684512271,0.6793248944789378,13.143428285200281,4983853.0,6629843.0,-0.3302645563583033,MARKDOWN,28.958555435112963,136.6770692888565,40.15685309086757,17.557601883936723,78.57085457782068,134.22134233920428,39135.90964548841,0.0,-8191.0,30,BULL,70,30,72.3177599523951,0.008684034736138768,-0.11698396793587174,0.0,-12.37740125456127,12.075269154312185,99.99999999603496,9.873854420114073,90.12614557988593,55.436795766483286,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999746,0.0,0.0,10.010662665238861,20.996640087332015,70.98016751955244,53.75829622823497,36.90577526296778,60.964955340893376,13.235723719728439,44.43745255678971,24.251521217865903,33.09018825509504,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.022524663403769164,0.0,3.11068432239652,29.614909970758134,46.4777064215684,0.023330132417973902,TRIM_SELL,risiko distribusi tinggi,close di bawah 136.68 atau gagal tembus 134.22,tidak ada burst dominan
2026-02-09,CCC,119.58,120.8,116.37,118.14,1924117,228693601,540000000.0,Consumer,Consumer Services,REG,-0.013527054108216419,-0.025890501319261183,-0.10931845597104939,120.61800000000001,124.946,131.3918,-5.447153170169516,-10.085713111472705,3.7497883866598887,3.7497883866598887,3.1807759222180816,1782343.25,460245.21401712694,0.3080395964632973,136.34,116.37,0.08863294941969771,1.9139097644702048,0.8129198965988166,8.863294941969771,7204100.0,4515413.0,0.37321622409461286,MARKDOWN,37.54009483850001,136.34051946756114,34.55450029450458,17.805758920325523,78.08405783784357,133.80205844147181,39890.87100080609,0.0,-8187.0,30,BULL,70,30,73.48197140098914,0.01642119519214491,-0.11283223294396483,0.0,-13.349310636807054,13.257201998875745,99.99999999601098,11.93189686911545,88.06810313088455,43.428931460008954,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.9999999999975,0.0,83.17384914758344,11.754156610601033,33.50209999576471,69.08645446399522,50.524745479871115,41.10950222039418,60.27750636243172,14.015435012591837,43.813607584275324,24.130894810156345,33.124345479698945,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.022524663403769164,0.0,6.454119203163759,29.848372199703803,49.009797699036,0.04840589402372819,TRIM_SELL,"sinyal campuran, edge belum kuat",close di bawah 136.34 atau gagal tembus 133.80,tidak ada burst dominan
2026-02-10,CCC,118.35,120.08,116.29,118.09,1821314,215318125,540000000.0,Consumer,Consumer Services,REG,-0.0004232266802098872,-0.028705379174206236,-0.11787555090759694,120.08599999999998,124.15700000000001,130.8938,-4.886554926423803,-9.781823126840228,3.2094165467016613,3.2094165467016613,3.1838416452022433,1785066.3,460309.8473038053,0.07874630580317855,136.34,116.29,0.08977556109277915,1.8193715798841055,0.8017524643591601,8.977556109277915,6398204.0,7064241.0,-0.10409749360914389,MARKDOWN,32.50885562711166,136.07193655083265,31.036182790087423,18.421396055735656,77.13662052713308,133.51018867128778,40200.507935794,0.0,-8204.0,30,BULL,70,30,73.67975643610012,0.013887712761453175,-0.13659073587941406,0.0,-13.215022146844435,13.057997011845002,99.99999999598164,10.3894367410938,89.6105632589062,50.44159218213557,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999753,0.0,45.66260012594917,10.671515513734997,26.292960969634645,70.2673149788152,52.13844789185906,38.76165557279106,60.74504748459897,13.517446506240912,44.18826686401729,24.202226749421623,33.09397658551459,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.022524663403769164,0.0,4.4505625891590395,29.674923105640218,47.64491767903151,0.03337921941869279,TRIM_SELL,risiko distribusi tinggi,close di bawah 136.07 atau gagal tembus 133.51,tidak ada burst dominan
2026-02-11,CCC,118.47,119.73,115.4,115.89,2039512,238995418,540000000.0,Consumer,Consumer Services,REG,-0.018629858582437153,-0.03296061415220297,-0.12687410532660282,119.61600000000001,123.31500000000001,130.3744,-6.021165308356657,-11.109849786461146,3.7363016653723347,3.7363016653723347,3.209209796944296,1761813.75,432986.6563082971,0.6413552148874339,134.22,115.4,0.026036131773324065,1.0370898719842359,0.8225490195675229,2.6036131773324067,0.0,3101822.0,-1.0,MARKDOWN,21.682408075651264,135.88758591651853,28.570640048236328,17.83214822974255,77.97531750795581,133.08063226187446,40878.81518374081,0.0,-8330.0,30,BULL,70,30,74.05832315107605,0.021227025627750473,-0.14461989817930798,0.0,-14.716271380966239,14.833576893497668,99.9999999959984,6.867703877890717,93.13229612210928,61.57478299613577,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999756,0.0,55.058290239973964,8.305371990124776,19.173633211019983,72.3780791063999,53.978834472322305,35.55077510769174,61.69546023959637,12.557038431546147,44.83001701476316,24.31826188668035,33.012931217854174,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.022524663403769164,0.0,1.722496334255571,29.28265184578619,44.923221567695414,0.012918722506916782,TRIM_SELL,risiko distribusi tinggi,close di bawah 135.89 atau gagal tembus 133.08,tidak ada burst dominan
2026-02-12,CCC,115.97,116.43,115.1,115.73,2014371,233361953,540000000.0,Consumer,Consumer Services,REG,-0.0013806195530243759,-0.02968055672004688,-0.12768523403934562,119.05900000000001,122.468,129.8872,-5.501845380017634,-10.899611355083493,1.149226648232967,1.149226648232967,3.0338196644229045,1763763.25,434085.2226251957,0.5773238454983824,134.06,115.1,0.0332278480995138,6.445623131038261,0.8135942327078488,3.3227848099513797,3916292.0,9006570.0,-1.0,MARKDOWN,22.791955127386856,135.7722230688074,28.142080447512853,18.203111797873024,77.52585262832834,132.56580795677863,41791.6329559847,0.0,-8360.0,30,BULL,70,30,74.37139663995168,0.022638900890002533,-0.14343731098245927,0.0,-14.761651990223568,14.547488081550707,99.99999999600135,9.093554634080284,90.90644536591972,61.604583657205886,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999761,0.0,82.55893863506455,8.883552654516585,22.95787267952838,71.89196801936662,53.54878794773066,36.60244747448942,61.26436040876128,12.938636300647497,44.54012173233337,24.31276076106053,33.08111377258014,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.022524663403769164,0.0,2.9216275628147694,29.525153205571392,45.33109142175804,0.021912206721110772,TRIM_SELL,risiko distribusi tinggi,close di bawah 135.77 atau gagal tembus 132.57,tidak ada burst dominan
2026-02-13,CCC,116.26,118.35,114.7,115.6,1922761,222902981,540000000.0,Consumer,Consumer Services,REG,-0.001123304242633849,-0.03473613894455585,-0.12111305405610895,118.51799999999999,121.6715,129.439,-4.990075736717314,-10.691522647733676,3.1574394463667748,3.1574394463667748,3.0925315166456175,1759591.0,432028.46358507924,0.3776834485533072,132.85,114.7,0.04958677685677163,4.63511645724644,0.803260869521563,4.958677685677163,6364886.0,5939476.0,0.06683701797644148,MARKDOWN,33.41245239923978,135.34519642418172,36.71994924080036,17.66326967749182,78.16590223647373,132.17747101518725,42282.15600612722,0.0,-8311.0,30,BULL,70,30,74.4813892017655,0.004757785467128128,-0.14887543252595148,0.0,-14.588767792171097,14.340372850507999,99.99999999702713,11.646026479809015,88.35397352019099,46.71758398483896,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999764,0.0,49.77165383310464,11.042277150244225,27.428333620525105,69.54398425262227,50.581030805586,39.912790592720945,60.411892878553104,13.810071467379146,43.870699645208816,24.163209137406916,33.12349061184576,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.022524663403769164,0.0,5.058157442582438,29.814698648686687,48.078041103171124,0.03793618081936828,TRIM_SELL,"sinyal campuran, edge belum kuat",close di bawah 135.35 atau gagal tembus 132.18,tidak ada burst dominan
2026-02-16,CCC,115.41,115.74,113.82,114.0,1423451,163280528,540000000.0,Consumer,Consumer Services,REG,-0.01384083044982698,-0.03504316912138139,-0.12563276576161986,117.78999999999999,120.85249999999999,128.9686,-5.670135082021465,-11.606391013006267,1.6842105263157907,1.6842105263157907,2.9309611536584974,1725268.45,429996.01146956487,-0.7019075571619853,131.12,113.82,0.01040462427685561,9.617487297217693,0.7974258533409397,1.0404624276855612,5772522.0,9271210.0,-0.6060934891196601,MARKDOWN,26.16237075146038,135.2158944588612,32.16915000218842,16.871709036261347,79.13282096141927,131.82703071680774,42675.54147390325,0.0,-8101.0,30,BULL,70,30,74.19249783107644,0.01885964912280702,-0.13692982456140346,0.0,-15.690385027417042,15.6377462428138,99.99999999607667,11.214831779465122,88.78516822053487,55.20785631260895,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.0,99.99999999999767,0.0,18.25426902598169,9.804649040537615,19.282891165595377,70.65767976603033,51.575817408945724,37.68657857958636,60.699311186286295,13.420509034376558,44.06898255124957,24.245836857974403,33.13067270760189,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.022524663403769164,0.0,3.0048504601757635,29.761196007378878,46.18121073460082,0.022536378451318225,TRIM_SELL,risiko distribusi tinggi,close di bawah 135.22 atau gagal tembus 131.83,tidak ada burst dominan
